stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,7.51,0,5,0.83,1.67,2.5
3dpf,2.3,1.15,0,2.87,0.57,0
5dpf,14.47,0.52,0.52,2.58,0,0
10dpf,5.65,0,0,1.26,0,0
