stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0,0
19hpf,2.19,0,0,0,0,0,0,0
2dpf,8.34,0.83,0,5.84,11.68,1.67,0.83,0.83
3dpf,22.41,2.3,0,0,2.3,0,1.15,0.57
5dpf,0.52,7.75,2.58,0.52,6.2,1.03,2.58,1.03
10dpf,11.3,5.65,0,0,1.26,0,1.26,0
