stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,3.34,0,0,0,0,0,0,0
16hpf,0,0,0,0,0,0,0,0,2.05
24hpf,4,0,0,0,0,0,0,0,0
2dpf,7.51,0,0,0.83,3.34,1.67,1.67,1.67,2.5
3dpf,131.02,0.57,0,0,0.57,7.47,0,2.3,3.45
5dpf,6.72,0,0.52,1.03,0,7.75,0.52,0.52,3.62
10dpf,41.42,0.63,0,0.63,0,3.14,4.39,1.26,1.26
