stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.67,0,0,23.35,65.06,0,0,35.87,0
3dpf,4.02,0.57,0.57,7.47,213.77,0,0,8.05,0
5dpf,2.07,1.03,1.55,6.2,98.71,1.55,0.52,14.47,2.07
10dpf,3.14,0,0,3.14,79.7,0,0,5.02,0
