stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,17.52,1.67,3.34,14.18,12.51,1.67,3.34,3.34
3dpf,52.29,0,0.57,0.57,10.92,0.57,0.57,1.15
5dpf,2.07,0,0,0.52,1.03,0,0.52,1.03
10dpf,6.9,0,0.63,0,0,0,0,0
