stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0,1.67,5,0.83,3.34,2.5
3dpf,197.1,0.57,0,0,3.45,2.87,0,1.72
5dpf,3.1,1.03,0.52,1.03,5.17,1.55,4.13,4.65
10dpf,59.62,0,0,0,6.28,0,0.63,1.26
