stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,2.05,0,0,0,0,0,0
2dpf,2.5,0,3.34,4.17,3.34,5.84,2.5,5
3dpf,1.72,0,1.15,1.15,1.15,2.87,0.57,5.75
5dpf,2.58,2.07,7.24,2.58,2.58,13.95,3.62,20.16
10dpf,1.26,0.63,3.77,0.63,0.63,8.16,1.26,7.53
