stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0
2dpf,4.17,0,0.83,0.83,5,0,0.83
3dpf,8.05,0,1.72,0,4.02,0.57,0.57
5dpf,1.03,0.52,0,1.55,2.07,0,1.03
10dpf,5.02,0,0.63,0,1.88,0.63,0.63
