stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,7,0,0
2dpf,0.83,0,0,1.67,33.36,0,0.83
3dpf,10.92,0,0,1.15,0.57,0,0
5dpf,0.52,0.52,1.55,3.1,17.57,0,0
10dpf,7.53,0,0,1.26,21.96,1.88,0
