stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0.83,0,0,1.67,0,5.84
3dpf,1.15,0,0,0,0,2.87,0,5.75
5dpf,1.03,0,0,0.52,0.52,4.65,2.58,39.28
10dpf,0,0.63,0,0,0,1.88,0,6.9
