stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,13.35,0,0,0,0,0,0,2.5
3dpf,14.37,0,0,0.57,0,1.72,0,0
5dpf,17.57,0.52,0.52,2.58,0.52,0.52,0,2.58
10dpf,10.67,0,0.63,0.63,0.63,0.63,1.26,0.63
