stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,16.68,0.83,0.83,0.83,2.5,8.34,0.83,1.67
3dpf,110.91,0.57,0,0,0,3.45,0,2.3
5dpf,3.1,1.55,0.52,1.03,0,2.07,0.52,9.3
10dpf,32,0.63,0,0,0,1.26,0.63,3.77
