stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,20.85,2.5,5,8.34,28.36,2.5,0,9.17,10.01
3dpf,9.19,0,0,0.57,3.45,0,0,0,1.15
5dpf,0.52,0.52,0,0,1.55,0.52,0.52,0.52,2.58
10dpf,3.14,0,0,0,0.63,0,0,0,0.63
