stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,2,0,0,0,0,0,0,0
2dpf,9.17,0,0.83,1.67,7.51,0.83,0,2.5
3dpf,52.29,0,0,0,1.15,0,0.57,0.57
5dpf,4.65,0.52,0,1.03,0.52,0,0,2.58
10dpf,17.57,1.26,0,0,0,0.63,0,0
