stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,1,0,0,0,0
2dpf,5,0,0,1.67,2.5,0.83,1.67,0
3dpf,14.37,0,0,0,4.02,0,0,1.72
5dpf,0,0.52,0,0.52,2.07,0.52,0,0.52
10dpf,12.55,0,0.63,0,4.39,0,1.26,0.63
