stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,24.19,0,2.5,4.17,7.51,0,3.34,0.83
3dpf,83.32,0,0,0,6.32,0,0,0
5dpf,5.69,0,0,0,6.72,1.03,0.52,0.52
10dpf,18.83,0.63,0,0,5.65,0,0,0
