stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,0,0.83,15.01
3dpf,0.57,0,0,0,8.62
5dpf,0,0,0.52,0.52,31.53
10dpf,0,0.63,0,0,5.65
