stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0,4.17,3.34,0,0,3.34
3dpf,43.67,0,0.57,0.57,3.45,0,0,1.15
5dpf,2.07,1.03,2.07,0.52,2.58,2.07,0.52,0.52
10dpf,20.08,0.63,0,0,1.26,0,0,0
