stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,6.57,0,0,0,0,0
24hpf,0,0,106,0,0,0,0,0
2dpf,1.67,0,66.73,0,1.67,0.83,0.83,0
3dpf,2.87,0,18.96,0,0,0,0,0
5dpf,0,0.52,135.41,1.55,2.07,1.03,1.55,1.55
10dpf,1.26,0.63,81.58,0,0,0,0.63,0.63
