stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.17,0.83,0,0.83,1.67,5,0.83,3.34,1.67
3dpf,10.92,0,0,0,1.15,5.17,0,0,1.15
5dpf,2.58,0,1.03,0.52,0,7.75,0.52,2.07,4.65
10dpf,6.28,0.63,1.26,0,0,1.88,0,1.26,1.26
