stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.17,0,4.17,1.67,2.5,0,0,0.83
3dpf,46.55,0.57,1.15,0,7.47,0.57,0,0
5dpf,2.58,1.03,2.58,0.52,6.72,0,0,4.65
10dpf,23.85,0.63,1.88,0.63,4.39,0,0.63,0
