stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,2.05,0,0,0,0,0
24hpf,0,0,45,0,0,0,0,0,3
2dpf,8.34,0,30.03,8.34,1.67,1.67,0,0.83,1.67
3dpf,8.62,0,20.11,1.15,2.87,3.45,0,0,0.57
5dpf,4.13,0,112.15,3.1,1.03,6.72,0.52,2.07,5.69
10dpf,8.16,3.77,147.47,3.14,0,6.28,0,0,1.88
