stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,5388.58,51.61,30.97,0,877.45,72.26,0,113.55,2343.31,1352.31
12hpf,5395.77,123.38,17.35,150.36,1314.73,229.4,15.42,208.2,2617.89,1484.37
14hpf,4557.69,66.88,230.73,237.41,1049.97,454.77,96.97,50.16,2086.57,1451.24
16hpf,3314.12,129.2,360.94,151.76,1132.05,467.59,127.15,61.52,1810.87,1406.86
19hpf,3877.05,48.16,131.35,56.92,542.92,253.95,148.86,24.08,691.78,711.48
24hpf,2519,56,318,33,577,248,120,6,1082,308
2dpf,447.9,41.7,33.36,52.55,226.87,397.85,65.06,6.67,304.44,164.31
3dpf,1115.96,44.82,29.88,35.63,32.75,392.48,29.31,0,116.08,126.42
5dpf,360.75,36.18,155.57,127.14,93.55,1282.77,82.69,87.34,377.8,1075.52
10dpf,934.4,83.46,148.1,146.22,93.5,1732.62,70.28,3.14,368.36,226.54
