stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,3.34,0,0,0,9.17,0.83,0,0.83,0.83
3dpf,4.6,0,0.57,0.57,0,0,0,0.57,0
5dpf,1.55,0.52,1.03,0,2.07,0.52,0.52,1.03,1.03
10dpf,2.51,0,0,0.63,3.77,0,0,0.63,0
