stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,0,0
12hpf,9.64,7.71,1.93,1.93,1.93,0,0,11.57,0,7.71
14hpf,3.34,0,3.34,0,0,0,0,0,3.34,0
16hpf,227.64,6.15,2.05,4.1,20.51,6.15,4.1,2.05,12.3,65.63
19hpf,48.16,0,0,0,0,0,0,4.38,2.19,6.57
24hpf,37,2,2,0,5,3,2,2,2,4
2dpf,155.97,3.34,8.34,7.51,58.39,118.44,13.35,2.5,30.86,42.54
3dpf,605.1,18.39,3.45,5.17,2.87,67.81,2.87,0,4.6,9.19
5dpf,38.25,7.75,8.27,5.17,7.24,60.99,5.69,0.52,11.37,45.48
10dpf,145.59,8.79,6.28,0,1.26,24.47,2.51,0,0.63,5.65
