stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,1,0,0,0,0
2dpf,0.83,0,0,0.83,0,2.5,0,0,0.83
3dpf,14.94,1.15,0.57,0.57,1.15,5.17,0.57,1.72,2.3
5dpf,2.07,0,0.52,1.03,0,1.55,0.52,0,1.55
10dpf,6.28,0,0.63,0.63,0,1.88,0,0,0
