stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,3
2dpf,0.83,0,0,5.84,0,0,0
3dpf,1.72,0.57,0,2.87,0.57,0.57,2.87
5dpf,4.13,1.03,0.52,9.3,0.52,0.52,10.34
10dpf,1.26,0.63,0,9.41,0,0.63,6.28
