stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.84,0,0.83,0.83,0,0.83,1.67,3.34
3dpf,2.3,0,0,0.57,1.72,0,0,1.72
5dpf,0.52,2.07,0.52,0,1.03,0,0.52,6.72
10dpf,0,0,1.88,0,0.63,0,0,2.51
