stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,10.32,0,0,0,0,0
12hpf,3.86,3.86,1.93,0,5.78,0,0,0,7.71,0
14hpf,10.03,0,10.03,3.34,0,0,3.34,3.34,0,10.03
16hpf,16.41,0,4.1,0,4.1,2.05,0,0,2.05,8.2
19hpf,13.14,0,0,0,2.19,2.19,0,0,0,4.38
24hpf,27,0,3,0,6,1,0,0,10,1
2dpf,183.5,3.34,20.02,41.7,89.25,175.99,19.18,6.67,50.88,97.59
3dpf,590.74,5.17,6.9,9.19,12.07,201.13,4.6,0,7.47,35.05
5dpf,91.48,9.82,43.93,50.65,25.32,232.57,21.19,10.34,38.25,157.63
10dpf,331.96,10.67,40.79,31.38,15.69,171.94,11.92,0.63,18.83,34.51
