stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0,0,0
24hpf,4,0,0,0,0,0,0,0,0
2dpf,46.71,0,7.51,8.34,15.85,0.83,0.83,3.34,4.17
3dpf,398.8,0.57,7.47,0.57,11.49,0,0,1.15,0
5dpf,13.95,1.55,19.12,1.03,17.06,1.55,0.52,1.55,5.17
10dpf,129.27,0.63,11.3,0.63,6.28,0,0,0.63,1.26
