stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.29,0,10.32,0,10.32,0,0,20.65,10.32,0
12hpf,154.22,3.86,11.57,9.64,36.63,13.49,0,17.35,44.34,52.05
14hpf,120.38,0,0,6.69,6.69,6.69,0,3.34,6.69,20.06
16hpf,112.79,8.2,14.36,12.3,22.56,18.46,0,8.2,28.71,28.71
19hpf,437.84,2.19,6.57,35.03,26.27,19.7,10.95,2.19,13.14,67.86
24hpf,466,2,83,61,68,42,38,1,65,55
2dpf,763.18,10.84,73.4,105.93,266.07,513.79,126.78,11.68,153.47,197.68
3dpf,2050.91,19.54,65.51,44.82,37.35,564.3,21.84,0.57,27.58,61.49
5dpf,129.72,20.67,104.4,91.48,32.56,400.54,43.93,28.43,71.32,235.16
10dpf,629.42,57.73,107.94,94.13,31.38,561.01,41.42,0.63,88.48,73.42
