stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,1,0,0,0
2dpf,10.84,1.67,0.83,0,0,0.83
3dpf,321.23,0.57,5.17,0,1.15,0
5dpf,1.55,1.55,2.58,0,0,1.55
10dpf,58.99,0,0,0.63,0,0
