stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,9.17,0,0,0,0,0,0
3dpf,0.57,0,14.94,0,0,0,0,0,0
5dpf,1.55,0,65.12,1.55,0.52,4.13,0.52,0.52,2.58
10dpf,6.28,0.63,163.16,1.26,0,1.26,0,0.63,1.26
