stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0.83,0,0.83,0
3dpf,4.02,0.57,0,0,0
5dpf,0,18.61,0.52,0,6.72
10dpf,0.63,18.83,0,0,0.63
