stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.17,0,0,0,0,4.17,0.83,0,5
3dpf,18.39,0.57,0,2.3,0,8.05,1.15,1.15,6.9
5dpf,1.03,0.52,1.03,3.1,0.52,3.1,0,1.03,22.22
10dpf,5.02,1.26,3.14,0,0,2.51,0.63,0.63,9.41
