stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,10.32,0
12hpf,1.93,1.93,0,0,0,0,0,1.93,1.93,5.78
14hpf,10.03,0,0,6.69,0,0,0,0,3.34,10.03
16hpf,12.3,4.1,2.05,2.05,10.25,4.1,0,0,14.36,8.2
19hpf,15.32,0,0,0,4.38,0,0,0,0,4.38
24hpf,19,0,0,4,9,7,1,0,6,6
2dpf,150.13,0.83,10.01,21.69,70.06,145.96,15.01,3.34,43.37,79.24
3dpf,806.23,6.9,12.07,8.62,17.81,290.77,9.77,0,12.07,35.05
5dpf,59.44,7.75,17.06,23.77,10.85,158.15,14.99,8.79,24.29,117.32
10dpf,262.94,10.04,28.24,21.96,10.67,198.3,11.3,0,30.12,43.3
