stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,1,0,0,0,0,0
2dpf,0,0,1.67,5,1.67,0,0,1.67,18.35
3dpf,2.3,0.57,0.57,4.02,0.57,0,0,0,8.05
5dpf,0,0,20.16,8.79,0,6.72,0,0,24.29
10dpf,0,0,17.57,3.77,0,1.26,0.63,0.63,6.9
