stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,4.17,0,0,0,0,0,0
3dpf,1.15,0.57,0.57,0,0,2.87,0,0,0
5dpf,0,0.52,29.98,2.58,1.03,3.62,2.58,0,2.58
10dpf,2.51,0,13.18,0,0,3.77,0,0.63,0
