stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,17.52,2.5,0,0.83,0,0.83
3dpf,12.64,0,10.34,2.3,5.75,0,1.15,0
5dpf,2.58,1.03,32.56,1.55,8.27,2.58,2.58,1.55
10dpf,8.79,0,33.26,0,3.77,0.63,1.88,0
