stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,2.05,0
24hpf,0,0,0,0,0,0,7,0
2dpf,4.17,0,0,0.83,2.5,5.84,7.51,0
3dpf,1.15,0,0,0,0,1.15,1.15,0.57
5dpf,1.03,0,1.55,0,2.07,2.58,9.3,2.07
10dpf,0,0.63,0,0,0,0.63,4.39,0
