stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,1.93
2dpf,6.67,0,0,1.67,3.34,3.34,0.83,1.67
3dpf,26.43,0,0,0.57,0.57,8.62,0.57,0.57
5dpf,4.65,0.52,1.55,1.55,0.52,2.07,1.03,7.24
10dpf,23.22,0.63,2.51,0,0,7.53,1.26,1.26
