stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0.83,0,1.67,2.5,0.83,0,5
3dpf,7.47,0.57,0.57,0,2.3,0,0.57,3.45
5dpf,1.03,1.03,1.55,0,2.58,2.07,0,12.4
10dpf,10.04,0.63,0,0,3.14,0.63,0,0.63
