stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,6.67,0,0.83,0.83,0.83,0,1.67
3dpf,171.82,0,0.57,0,0,0,0.57
5dpf,6.72,0,1.03,0,3.1,2.07,0
10dpf,65.89,0.63,0,0.63,1.88,0.63,1.26
