stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,1,0,0,0
2dpf,1.67,0,0,1.67,0,0.83,1.67
3dpf,6.9,10.34,0,0,2.87,0.57,0
5dpf,2.58,21.71,2.07,0.52,4.13,1.55,3.1
10dpf,1.26,57.11,0,0,1.26,1.26,1.26
