stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,1.93,0
14hpf,0,0,0,0,0,0,3.34,0
16hpf,0,0,0,0,0,0,2.05,0
24hpf,0,0,0,1,0,0,0,0
2dpf,9.17,0,0,7.51,5,0.83,23.35,0.83
3dpf,9.19,0,0.57,1.15,17.24,0,0,0.57
5dpf,20.16,0,1.55,0.52,9.82,0,5.69,2.58
10dpf,13.81,0.63,0,0,10.04,0,5.02,0.63
