stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1672.32,0,0,0,185.81,10.32,0,41.29,381.95,123.88
12hpf,1719.55,19.28,5.78,3.86,200.49,63.62,3.86,111.81,933.03,104.1
14hpf,1146.95,6.69,20.06,10.03,157.16,66.88,0,33.44,762.4,120.38
16hpf,410.16,6.15,2.05,0,180.47,75.88,6.15,34.86,471.69,223.54
19hpf,549.49,6.57,0,0,81,26.27,2.19,21.89,190.46,232.05
24hpf,486,0,9,5,117,71,5,11,161,66
2dpf,277.75,4.17,5,35.03,101.76,185.16,46.71,6.67,180.16,115.1
3dpf,954.49,32.18,4.02,24.71,29.88,256.29,30.46,0,52.29,78.15
5dpf,323.02,40.31,69.26,162.8,80.11,1017.12,49.62,85.79,218.62,698.24
10dpf,959.5,50.83,63.38,138.68,89.11,1088.14,50.2,2.51,176.34,175.71
