stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,2.19,0,0
24hpf,1,0,0,0,0,60,1,0
2dpf,8.34,0,0.83,1.67,1.67,80.91,0.83,2.5
3dpf,2.3,1.72,0,0,0.57,0,0.57,0
5dpf,2.58,0,1.03,0,2.58,22.74,1.03,2.58
10dpf,8.16,1.26,0,0.63,0.63,18.2,0,0
