stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,1.93,0,0,0,0
2dpf,13.35,1.67,2.5,5,6.67,5.84,0,1.67
3dpf,32.75,0,0.57,1.15,6.9,0,0,2.3
5dpf,6.2,0,3.62,0,7.24,2.07,0.52,4.65
10dpf,22.59,0.63,0.63,0,3.14,1.88,0.63,0
