stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.83,0.83,0,0.83
3dpf,1.15,0,0,1.72,0,0.57,0.57,0
5dpf,0,1.03,11.37,0.52,0,1.55,0.52,1.03
10dpf,0.63,2.51,15.06,0,0,1.88,0,0
