stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,30.09
19hpf,0,0,0,0,0,0,0,21.89
24hpf,1,0,0,0,0,0,0,0
2dpf,0.83,0,0,0.83,0,0,2.5,229.37
3dpf,4.02,0,0,0.57,0.57,0,0,53.44
5dpf,1.03,0,1.03,0,2.58,1.55,0.52,246.01
10dpf,1.88,0.63,0,0,3.77,0,0,72.17
