stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,1,0,0
2dpf,9.17,0,5.84,2.5,5.84,4.17,2.5,2.5
3dpf,29.31,0.57,1.15,0,17.24,0,1.15,1.15
5dpf,26.88,1.55,3.1,0,8.27,0.52,2.58,6.2
10dpf,21.96,0,1.26,0,6.9,0,0,0
