stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
3dpf,16.09,0,0,0,0,0.57,1.15,0
5dpf,7.75,0.52,0.52,1.03,0.52,4.13,33.08,2.07
10dpf,89.74,0.63,0,0,0,0.63,5.02,0
