stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,1,0,0,0,0,0
2dpf,5,0,10.01,35.03,0,7.51,0
3dpf,47.12,1.72,0.57,94.82,0,5.75,0.57
5dpf,0,2.07,0,23.26,0.52,9.82,1.03
10dpf,19.45,2.51,1.26,24.47,0,5.65,0.63
