stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,0,0,0,0,2.19,0,0,0,0
24hpf,3,0,0,0,2,0,0,0,0
2dpf,19.18,0.83,0,1.67,10.84,0.83,0,4.17,5
3dpf,228.71,1.15,0.57,0,14.37,0,0,0.57,1.72
5dpf,5.17,0,1.03,0,8.27,0,0.52,1.03,2.07
10dpf,33.26,0.63,0,0,3.14,0,0,0,0
