stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,0,0,0,1.67
3dpf,1.72,0,0,0,0.57,1.15
5dpf,0,0,0.52,1.55,1.03,18.09
10dpf,2.51,0.63,0,0,0,5.65
