stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,3,0,0,0,0,0,0,0
2dpf,5,0,0,1.67,2.5,1.67,1.67,0.83
3dpf,121.25,0.57,0.57,0,2.87,0,0,0.57
5dpf,1.03,0,1.03,0,2.58,0,0.52,1.03
10dpf,28.87,0,0.63,0,3.77,0,0,0
