stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,5,0,0,0,0,0
2dpf,0.83,7.51,0.83,0.83,0,0,0
3dpf,2.87,0,0,0,0,0,0
5dpf,1.03,26.88,0.52,0.52,4.13,0,1.03
10dpf,1.88,27.61,0,0,3.14,0.63,3.77
