stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6059.57,72.26,30.97,0,970.36,82.58,0,185.81,2405.25,2116.2
12hpf,3028.5,69.4,23.13,82.89,663.15,123.38,9.64,175.43,1507.5,894.48
14hpf,2828.91,46.81,177.22,83.6,548.39,254.13,66.88,73.56,1180.38,1381.02
16hpf,2186.17,110.74,141.51,106.64,578.33,252.25,75.88,127.15,1027.46,1220.24
19hpf,5243.1,41.59,91.95,91.95,634.86,264.89,124.78,67.86,466.3,1854.24
24hpf,2518,41,454,86,449,239,86,24,851,597
2dpf,1250.28,53.38,161.81,244.38,728.15,1282.81,207.68,82.57,572.18,992.55
3dpf,2553.15,59.19,97.69,83.32,87.92,1229.17,37.35,0.57,115.5,433.28
5dpf,592.8,78.56,394.86,342.66,141.09,1418.18,110.08,129.72,346.79,1922.09
10dpf,1202.35,79.07,262.94,154.37,53.34,625.02,45.18,0.63,146.84,357.69
