stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.84,0,0,0.83,3.34,0.83,0.83,1.67
3dpf,66.66,0,0,0,12.07,0,0.57,0
5dpf,1.55,0.52,1.55,0,3.1,0.52,0.52,0.52
10dpf,26.98,0,0.63,0,5.65,0,0.63,0
