stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,1.67,1.67,0.83,1.67,56.72
3dpf,0.57,0,0,0,15.52
5dpf,0,0,0,0,54.27
10dpf,0,0.63,0,0.63,8.16
