stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0.83,1.67,1.67,1.67,0.83
3dpf,1.15,0,0,5.17,0.57,0.57
5dpf,0.52,0,0,3.1,0,1.03
10dpf,0.63,0.63,0,5.65,0.63,0.63
