stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,2.05,0,0,0,0,0
24hpf,0,0,0,0,1,0,0,0
2dpf,9.17,2.5,2.5,5.84,3.34,1.67,1.67,4.17
3dpf,13.79,0,0.57,0.57,1.15,0,0,0.57
5dpf,7.24,1.03,3.1,0,3.1,0,0,2.58
10dpf,5.02,0,0.63,0,0,0,0,0
