stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,7.71
24hpf,0,1,0,0,0,0,0
2dpf,2.5,0,0,0.83,0.83,0.83,5
3dpf,12.07,1.72,0.57,0,0.57,0,5.75
5dpf,10.85,5.17,3.1,0,2.58,0.52,11.37
10dpf,15.06,5.02,0.63,0,0.63,0,5.02
