stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,5,3.34,0.83,0
3dpf,7.47,4.02,0,0.57
5dpf,2.58,1.03,0.52,0.52
10dpf,3.14,1.88,0,0
